"student","course","group","LastLevelCompleted","L1.BadSteps","L2.BadSteps","L3.BadSteps","L4.BadSteps","L5.BadSteps","L6.BadSteps","L1.Percentile","L2.Percentile","L3.Percentile","L4.Percentile","L5.Percentile","L6.Percentile","L1.Score","L2.Score","L3.Score","L4.Score","L5.Score","L6.Score","L1.Zscore","L2.Zscore","L3.Zscore","L4.Zscore","L5.Zscore","L6.Zscore","L2.Path","L3.Path","L4.Path","L5.Path","L6.Path","L1.Reward","L2.Reward","L3.Reward","L4.Reward","L5.Reward","L6.Reward","condition","Interaction","hintCount","immediateHintFollowCount","delayHintFollowCount","PSCount","WECount","SkipCount","RestartCount","TotalTime","TotalPSTime","TotalWETime","avgTime","avgPSTime","avgWETime","avgstepTime","avgstepTimeWE","avgstepTimePS","IdleTime","IdleTimeCount","stepTimeDeviation","IdleTimeDeviation","symbolicRepresentationCount","englishRepresentationCount","englishSymbolicSwitchCount","difficultProblemCountSolved","difficultProblemCountWE","easyProblemCountSolved","easyProblemCountWE","UseCount","PrepCount","MorphCount","OptionalCount","InterfaceErrorCount","RightApp","WrongApp","WrongSemanticsApp","WrongSyntaxApp","PrightAppRatio","RrightAppRatio","F1Score","FDActionCount","BDActionCount","DirectProofActionCount","InDirectProofActionCount","actionCount","UseWindowInfo","NonPSelements","AppCount","AppRatio","hintRatio","BlankRatio","HoverHintCount","SystemInfoHintCount","NextStepClickCountWE","PreviousStepClickCountWE","deletedApp","unusedApp","ruleScoreMP","ruleScoreDS","ruleScoreSIMP","ruleScoreMT","ruleScoreADD","ruleScoreCONJ","ruleScoreHS","ruleScoreCD","ruleScoreDN","ruleScoreDEM","ruleScoreIMPL","ruleScoreCONTRA","ruleScoreEQUIV","ruleScoreNULL","ruleScoreCOM","ruleScoreASSOC","ruleScoreDIST","ruleScoreABS","ruleScoreEXP","ruleScoreTAUT","lg","nlg","square.nlg","nlg2","nlg3","X2","X3","postTest"
"hmnguye3","CSC226-001-STADDON-S16","Ensemble_Delay",6,7,1,0,5,8,30,81.5533980582524,65.2173913043478,35.2941176470588,39.1304347826087,64.7058823529412,95,-63.1067961165049,9.56521739130434,69.4117647058823,61.7391304347826,10.5882352941177,-50,-0.00489814183087595,0.229784956914134,0.529621002471631,0.618020114979331,-0.258612158870507,-1.60825734176367,1,1,1,1,1,-63.1067961165049,72.6720135078092,59.846547314578,-7.67263427109974,-51.150895140665,-60.5882352941177,"Ensemble_Delay",1329,0,NA,NA,13,6,0,11,7260.34130781874,7176.30830781874,84.033,382.123226727302,552.023715986057,14.0055,5.35028836243091,1.55616666666667,5.50752748105813,NA,NA,29.6843736503377,NA,24,0,2,10,5,0,0,84,88,108,33,291,178,138,81,57,0.176762661370407,1.33834586466165,0.312280701754386,1065,1,1013,53,1066,2,59,1007,0.944652908067542,0,0.0553470919324578,35,5,36,0,14,NA,0.999616780251634,0.311935118303816,0.999963124265631,0.0499186563061189,0.377248320730109,0.734976745365999,0.940080055234947,0.0114317175516352,0.927960417070729,0.722221343010274,0.998892752266532,0.760511788144153,0.129776510871867,0.01,0.0643417070575778,0.0115472830123936,0.197592207937726,0.0115506295623785,0.0115506295623785,0.0115510837829704,13.1067961165049,0.0803571428571431,1.02626735694625,0.0803571428571431,0.207692307692308,15,16,96.875
"hmpierce","CSC226-001-STADDON-S16","Ensemble_Immediate",6,0,0,0,1,2,2,24.2718446601942,43.4782608695652,35.2941176470588,13.0434782608696,23.5294117647059,30,51.4563106796116,53.0434782608696,69.4117647058823,100,92.9411764705882,80,0.436546890676819,0.582121890849139,0.529621002471631,0.895375483652982,0.997504041357668,0.632101144275274,1,1,1,1,1,51.4563106796116,1.58716758125792,16.3682864450128,30.5882352941177,-7.05882352941175,-12.9411764705882,"Ensemble_Immediate",384,10,NA,NA,7,11,0,0,3118.123,2796.172,321.951,173.229055555556,399.453142857143,29.2682727272727,7.83447989949749,2.53504724409449,10.3179778597786,NA,NA,29.2941403173965,NA,18,0,2,5,9,0,0,25,17,12,3,112,48,9,7,2,0.25531914893617,0.444444444444444,0.324324324324324,286,0,286,0,286,2,98,188,0.657342657342657,0.034965034965035,0.342657342657343,0,2,79,3,0,NA,0.931002574957716,0.310085587250861,0.996966251418373,0.297072352959503,0.297072352959503,0.297072352959503,0.118945582002822,0.0393117647058824,0.0802450238945548,0.566085838631575,0.800831062974634,0.0393117647058824,0.0423258429887226,0.01,0.0311158538487861,0.01,0.01,0.01,0.01,0.01,28.5436893203884,0.588,4.09679012403472,0.588,0.554716981132077,16,16,100
"hqbui","CSC226-001-STADDON-S16","Cond 5",6,1,0,13,9,10,8,52.3148148148148,28.5714285714286,92.3076923076923,47.8260869565217,76.4705882352941,55,-4.62962962962963,-17.1428571428571,-100,44.3478260869565,-12.9411764705882,30,0.358895402404207,0.756794546835668,-0.245640813336503,0.34066474630568,-0.677317558946565,0.152024325838357,-1,-1,1,1,1,-4.62962962962963,-12.5132275132275,-82.8571428571429,144.347826086957,-57.2890025575448,42.9411764705882,"Cond 5",1319,27,NA,NA,15,6,6,2,3897.615,3655.367,242.248,185.600714285714,243.691133333333,40.3746666666667,2.88926241660489,3.61564179104478,2.85130031201248,NA,NA,5.0517649774169,NA,25,0,4,7,4,5,1,79,54,56,23,420,126,86,37,49,0.153846153846154,0.954545454545455,0.264984227129338,924,5,929,0,929,24,110,819,0.881593110871905,0.0290635091496232,0.118406889128095,83,12,33,4,41,NA,0.768169416030752,0.956326513347643,0.999991733213311,0.90425123839034,0.018639039729301,0.104477757929285,0.844402738527107,0.0393378001919556,0.537497192031803,0.658215900595908,0.998189143046905,0.242710509339327,0.0273652233365258,0.01,0.103918200243913,0.0115910751421834,0.0291696444309499,0.01,0.0113409221902017,0.01,34.6296296296296,0.330973451327434,3.38548195043324,0.330973451327434,7.48,16,16,100
"hrpoe","CSC226-001-STADDON-S16","Cond 5",6,0,0,0,3,2,4,25.9259259259259,28.5714285714286,30.7692307692308,30.4347826086957,23.5294117647059,50,48.1481481481482,-17.1428571428571,-21.5384615384615,79.1304347826087,92.9411764705882,40,0.437041981959962,0.756794546835668,0.552691830007131,0.756697799316156,0.997504041357668,0.472075538129635,-1,-1,1,1,1,48.1481481481482,-65.2910052910053,-4.3956043956044,100.66889632107,13.8107416879796,-52.9411764705882,"Cond 5",858,39,NA,NA,13,8,0,1,3961.637,3633.686,327.951,188.649380952381,279.514307692308,40.993875,4.47642598870056,3.45211578947368,4.59960253164557,NA,NA,9.38266130759613,NA,20,0,2,6,3,5,3,46,32,103,8,237,99,90,20,70,0.185393258426966,0.942857142857143,0.309859154929577,648,0,647,1,648,0,114,534,0.824074074074074,0.0601851851851852,0.175925925925926,65,2,54,15,7,NA,0.777180250547401,0.516766165911005,0.999989062145753,0.857075079403766,0.946549566136371,0.118945582002822,0.640134873583907,0.0393117647058824,0.362482992869847,0.814513183485466,0.536887007566276,0.297072352959503,0.318336632929016,0.01,0.195276515750047,0.0113409221902017,0.01,0.0113409221902017,0.0113409221902017,0.01,-8.1481481481482,-0.157142857142858,-1.13155789972202,-0.157142857142858,-0.16923076923077,16,16,100
"htyadon","CSC226-001-STADDON-S16","Ensemble_Immediate",6,0,3,0,2,2,4,24.2718446601942,86.9565217391304,35.2941176470588,26.0869565217391,23.5294117647059,50,51.4563106796116,-33.9130434782609,69.4117647058823,87.8260869565217,92.9411764705882,40,0.436546890676819,-0.474888910955877,0.529621002471631,0.826036641484569,0.997504041357668,0.472075538129635,1,1,1,1,1,51.4563106796116,-85.3693541578725,103.324808184143,18.4143222506394,5.1150895140665,-52.9411764705882,"Ensemble_Immediate",490,0,NA,NA,7,11,0,0,2911.452,2565.117,346.335,161.747333333333,366.445285714286,31.485,5.77669047619048,3.20680555555556,6.47756818181818,NA,NA,12.9435904797355,NA,18,0,2,5,9,0,0,26,27,25,5,101,70,13,9,4,0.220125786163522,0.648148148148148,0.328638497652582,403,0,303,100,403,0,85,318,0.789081885856079,0,0.210918114143921,53,2,77,1,7,NA,0.817651854148468,0.928486588208443,0.999948403883238,0.297072352959503,0.441839431937532,0.723532448686962,0.0154186819671692,0.0393117647058824,0.461283246503959,0.678211518424023,0.988360021764216,0.0881879699796988,0.118945582002822,0.01,0.102169070011049,0.01,0.0272478478966252,0.01,0.01,0.01,-11.4563106796116,-0.235999999999999,-1.64428991372821,-0.235999999999999,-0.222641509433961,16,16,100
"hzhang27","CSC226-001-STADDON-S16","Cond 6",6,6,1,1,12,19,7,82.4074074074074,65.2173913043478,38.4615384615385,60.8695652173913,100,55,-64.8148148148148,9.56521739130434,-36.9230769230769,18.2608695652174,-60,30,-0.0318374953745668,0.229784956914134,0.491281626673005,0.132648219800442,-2.56149185928883,0.232037128911176,1,-1,1,1,1,-64.8148148148148,74.3800322061192,-46.4882943143813,55.1839464882943,-78.2608695652174,90,"Cond 6",2165,2,NA,NA,13,7,0,0,11185.837,10998.274,187.563,559.29185,846.021076923077,26.7947142857143,5.10302782846715,2.67947142857143,5.18297549481621,NA,NA,9.39939543026133,NA,18,0,16,8,4,2,2,95,90,115,30,667,159,171,82,89,0.110416666666667,1.52884615384615,0.205958549222798,1521,4,1523,2,1525,20,85,1440,0.944262295081967,0.00131147540983607,0.0557377049180328,189,8,40,0,51,NA,0.0448430017597122,0.108700559094534,0.999984282079388,0.0478701040763427,0.0227743052830019,0.318798873758122,0.983959237404132,0.011601122775235,0.985796148808849,0.496070798233628,0.991618328717921,0.995971217699538,0.0437539551854221,0.01,0.052450453123748,0.01,0.0657753664342984,0.0115226260758516,0.105125362280778,0.0579942057708538,94.8148148148148,0.575280898876405,7.38546896909509,0.575280898876405,1.46285714285714,8,16,75
"iggatlan","CSC226-001-STADDON-S16","Cond 6",6,1,0,1,1,0,1,52.3148148148148,28.5714285714286,38.4615384615385,13.0434782608696,18.1818181818182,10,-4.62962962962963,-17.1428571428571,-36.9230769230769,100,3.63636363636363,100,0.358895402404207,0.756794546835668,0.491281626673005,0.895375483652982,1.20391015318703,0.712113947348093,-1,-1,1,-1,1,-4.62962962962963,-12.5132275132275,-19.7802197802198,136.923076923077,-96.3636363636364,96.3636363636364,"Cond 6",902,23,NA,NA,14,8,6,8,2886.348,2702.187,184.161,131.197636363636,193.013357142857,23.020125,3.1036,2.92319047619048,3.11670934256055,NA,NA,4.63237051932895,NA,27,0,2,4,2,7,5,69,40,36,12,169,128,29,25,4,0.191044776119403,1.00787401574803,0.321204516938519,761,0,761,0,761,2,91,670,0.88042049934297,0.0302233902759527,0.11957950065703,199,4,43,3,4,NA,0.999999999832466,0.999990364310045,0.99999999962783,0.925437191751661,0.629564987529318,0.145626919505692,0.997157234968303,0.782638433791832,0.590694352452778,0.0934409415747317,0.999986503644513,0.345869491018903,0.130237998647721,0.01,0.0572472282593527,0.01,0.0113409221902017,0.0115226260758516,0.0113409221902017,0.0579807081904957,104.62962962963,1,10.2288625775122,1,22.6,16,16,100
"imfisher","CSC226-001-STADDON-S16","Random",6,3,0,55,20,5,15,66.9902912621359,43.4782608695652,100,78.2608695652174,90.9090909090909,85.7142857142857,-33.9805825242719,53.0434782608696,-60,-16.5217391304348,-100,-100,0.247356162459236,0.582121890849139,-2.68593508396327,-0.42206251754686,-1.34282286317015,-0.94475498594666,1,1,1,-1,-1,-33.9805825242719,87.0240607851414,-113.04347826087,43.4782608695652,-83.4782608695652,0,"Random",2082,13,NA,NA,12,9,22,0,18684.4810035169,18427.8560035169,256.625,889.737190643662,1535.65466695974,28.5138888888889,8.85520426706974,2.54084158415842,9.17265107193487,NA,NA,48.7291218569626,NA,40,0,4,6,6,4,1,93,93,136,77,602,152,247,201,46,0.108031272210377,0.734299516908213,0.188351920693929,1500,8,1508,0,1508,0,101,1407,0.933023872679045,0.00862068965517241,0.0669761273209549,48,12,51,1,54,NA,0.163852660995523,0.123854520784005,0.658073233870439,0.0117025541277035,0.0174903089706964,0.0835369098326212,0.877965402831273,0.0178974521145044,0.961626676497638,0.907525433292951,0.999999916369891,0.0899715300341418,0.0437554561907771,0.01,0.920690216050239,0.0115566967001164,0.011852917712946,0.0115511454336483,0.0115506295623785,0.0115567160297671,-66.0194174757281,-0.492753623188405,-5.70362228429907,-0.492753623188405,-1.94285714285714,14,16,93.75
"jahannaf","CSC226-001-STADDON-S16","Cond 6",6,2,1,1,15,3,25,60.1851851851852,42.8571428571429,38.4615384615385,73.9130434782609,29.4117647058824,100,-20.3703703703704,-45.7142857142857,-36.9230769230769,-7.82608695652172,81.1764705882353,-100,0.280748822848452,0.658691550023637,0.491281626673005,-0.0753683067047965,0.788151341319639,-2.51934662919109,-1,-1,1,1,-1,-20.3703703703704,-25.3439153439153,8.79120879120877,29.0969899665552,89.002557544757,-181.176470588235,"Cond 6",1179,12,NA,NA,14,7,0,1,6443.159,6354.628,88.531,306.817095238095,453.902,12.6472857142857,5.33815990057995,1.47551666666667,5.54021621621622,NA,NA,9.32768486799707,NA,22,0,0,5,2,7,3,111,32,89,9,192,120,121,28,93,0.125260960334029,1.1214953271028,0.225352112676056,1015,0,982,33,1015,0,57,958,0.94384236453202,0.0118226600985222,0.0561576354679803,79,0,43,0,29,NA,0.0138184711510531,0.0115512659144477,0.917977645010959,0.0437554687241009,0.44936274084083,0.74450554384803,0.678993429157495,0.317101964281219,0.967547512229435,0.181794378024119,0.89624186808105,0.332349554865182,0.01,0.01,0.052450453123748,0.0115506295623785,0.01,0.01,0.01,0.0115472830123936,-79.6296296296296,-0.661538461538461,-7.25796546409961,-0.661538461538461,-3.9090909090909,4,8,37.5
"jakauffm","CSC226-001-STADDON-S16","Ensemble_Delay",6,0,NA,1,5,8,7,24.2718446601942,NA,58.8235294117647,39.1304347826087,64.7058823529412,55,51.4563106796116,NA,22.3529411764706,61.7391304347826,10.5882352941177,30,0.436546890676819,NA,0.471156346354633,0.618020114979331,-0.258612158870507,0.232037128911176,-1,1,1,1,1,51.4563106796116,NA,NA,39.386189258312,-51.150895140665,19.4117647058823,"Ensemble_Delay",1364,40,NA,NA,13,8,11,1,9694.33165390937,9510.37565390937,183.956,461.634840662351,731.567357993029,22.9945,6.95931920596509,2.32855696202532,7.23772880815021,NA,NA,30.409320110588,NA,0,26,11,9,5,1,2,110,93,51,25,396,124,156,132,24,0.14139110604333,0.837837837837838,0.241951219512196,997,0,797,200,997,2,120,877,0.879638916750251,0.0401203610832497,0.120361083249749,117,2,45,8,14,NA,0.994862395209284,0.341430359666302,0.994732980649822,0.705929159510739,0.615355222483138,0.868548488178768,0.800831062974634,0.0431547736030487,0.953492881623571,0.983204163749107,0.495343460370194,0.930951108209837,0.0437443972029865,0.01,0.0133517554673112,0.0115226260758516,0.0611772524260324,0.0113409221902017,0.0115472830123936,0.0115506295623785,-21.4563106796116,-0.441999999999998,-3.07955992316894,-0.441999999999998,-0.416981132075471,16,16,100
"jareinha","CSC226-001-STADDON-S16","Cond 6",6,1,0,5,2,11,8,52.3148148148148,28.5714285714286,61.5384615384615,26.0869565217391,88.2352941176471,55,-4.62962962962963,-17.1428571428571,-83.0769230769231,87.8260869565217,-36.4705882352941,30,0.358895402404207,0.756794546835668,0.245640813336503,0.826036641484569,-0.886670258984594,0.152024325838357,-1,-1,1,1,1,-4.62962962962963,-12.5132275132275,-65.9340659340659,170.903010033445,-124.296675191816,66.4705882352941,"Cond 6",1464,2,NA,NA,12,8,1,0,7934.003,6765.588,1168.415,396.70015,563.799,146.051875,5.32126291079812,7.44213375796178,5.07165517241379,NA,NA,9.53534304953177,NA,21,0,4,4,4,6,2,89,54,31,21,286,101,94,53,41,0.0890652557319224,0.918181818181818,0.162379421221865,1204,1,1100,105,1205,4,71,1134,0.941078838174274,0.0016597510373444,0.0589211618257261,473,2,50,5,5,NA,0.489312935643609,0.375440364219174,0.99648912488669,0.976525272292646,0.0351199784207121,0.11728322361629,0.130262148518925,0.0942318522510071,0.043673971387,0.933455599482928,0.500689175600584,0.118945582002822,0.0393117647058824,0.01,0.195276515750047,0.0115506295623785,0.0282199721663093,0.01,0.0115511538014061,0.01,34.6296296296296,0.330973451327434,3.38548195043324,0.330973451327434,7.48,14,16,93.75
"jbcolem2","CSC226-001-STADDON-S16","Random",6,3,2,0,12,10,12,66.9902912621359,57.1428571428571,35.2941176470588,60.8695652173913,76.4705882352941,75,-33.9805825242719,-74.2857142857143,69.4117647058823,18.2608695652174,-12.9411764705882,-10,0.247356162459236,0.560588553211606,0.529621002471631,0.132648219800442,-0.677317558946565,-0.168026886452921,-1,1,1,1,1,-33.9805825242719,-40.3051317614424,143.697478991597,-51.150895140665,-31.2020460358056,2.94117647058822,"Random",1726,14,NA,NA,11,9,0,2,10955.0146254396,10262.1436254396,692.871,547.75073127198,932.922147767236,76.9856666666667,6.2671708383522,8.88296153846154,6.14499618289799,NA,NA,25.5512941972975,NA,19,0,4,7,5,2,2,95,68,92,16,381,162,111,81,30,0.12597200622084,1.48623853211009,0.232258064516129,1366,1,1194,173,1367,2,81,1286,0.940746159473299,0.0102414045354792,0.0592538405267008,222,4,51,3,48,NA,0.901555791506724,0.0445126293918109,0.998283792983827,0.549453338617362,0.0635197144695189,0.58281423633092,0.941633124310879,0.0114317741330266,0.970134523161168,0.81678552295079,0.999999876961144,0.738371404026219,0.0437443972029865,0.01,0.153042089278838,0.0113409221902017,0.565320927326507,0.01,0.01,0.01,23.9805825242719,0.178985507246377,2.07175691797335,0.178985507246377,0.705714285714286,16,16,100
"jchardi3","CSC226-001-STADDON-S16","Random",6,8,19,61,28,1,9,83.495145631068,85.7142857142857,100,86.9565217391304,11.7647058823529,55,-66.9902912621359,-100,-100,-33.9130434782609,100,30,-0.0679617179034038,-1.10716239259292,-3.19333057337453,-0.976773254894162,1.2068567413957,0.0720115227655375,-1,-1,1,1,1,-66.9902912621359,-33.0097087378641,0,66.0869565217391,133.913043478261,-70,"Random",3298,98,NA,NA,14,7,8,2,37918.8363780773,37626.8383780773,291.998,1805.65887514654,2687.63131271981,41.714,11.3733762381756,4.9491186440678,11.4891109551382,NA,NA,52.4541505819801,NA,30,0,2,7,5,5,0,174,77,174,74,389,243,256,176,80,0.0872218234027279,1.47272727272727,0.164689935615046,2936,9,2945,0,2945,0,159,2786,0.946010186757216,0.033276740237691,0.0539898132427844,835,8,40,0,54,NA,0.231410495861294,0.871531632607317,0.969460971692022,0.791941898244766,0.972013141209724,0.829459071736124,0.972733626721517,0.0118019998892901,0.96063032550571,0.715136349393962,0.988450676351987,0.845165515510707,0.0437539551854221,0.01,0.0319404673741559,0.0155206261018595,0.0293911745271835,0.0124733339287758,0.0580340881797622,0.0137621560609813,96.9902912621359,0.580813953488372,7.50555224603426,0.580813953488372,1.44782608695652,16,16,100
"jckindle","CSC226-001-STADDON-S16","Random",6,3,5,6,14,10,10,66.9902912621359,95.6521739130435,70.5882352941177,69.5652173913043,76.4705882352941,70,-33.9805825242719,-51.304347826087,-1.17647058823532,0.869565217391312,-12.9411764705882,0,0.247356162459236,-1.17956277882589,0.178833065769642,-0.00602946453638374,-0.677317558946565,-0.00800128030728191,1,1,1,1,1,-33.9805825242719,-17.3237653018151,50.1278772378516,2.04603580562663,-13.8107416879795,12.9411764705882,"Random",1037,23,NA,NA,12,6,0,4,7011.975,6940.994,70.981,389.554166666667,578.416166666667,11.8301666666667,6.60261299435028,1.16362295081967,6.93405994005994,NA,NA,22.6064553672655,NA,18,0,4,9,5,0,0,69,58,57,34,153,112,106,41,65,0.135922330097087,1.03703703703704,0.240343347639484,908,1,908,1,909,4,85,824,0.906490649064907,0.0253025302530253,0.0935093509350935,131,4,46,0,21,NA,0.484563195748949,0.139914340376117,0.99788333961879,0.773707154728132,0.480533605819504,0.0966407989774162,0.196629482890775,0.0113409221902017,0.654899290829699,0.723057324360167,0.767471885090197,0.117335711599934,0.0295624968367325,0.01,0.184382409182677,0.0137621560609813,0.0115226260758516,0.0115511538014061,0.028234862957459,0.0246558823529412,33.9805825242719,0.253623188405797,2.93568794044806,0.253623188405797,1,4,0,12.5
"jdhende5","CSC226-001-STADDON-S16","Cond 6",6,18,13,9,1,5,25,92.1296296296296,85.7142857142857,84.6153846153846,57.1428571428571,90.9090909090909,95,-84.2592592592593,-100,-100,-74.2857142857143,-100,-50,-0.969596450043624,-0.518544411720736,0,0.117579270250443,-1.34282286317015,-1.20819332639957,-1,-1,-1,-1,1,-84.2592592592593,-15.7407407407407,0,25.7142857142857,-25.7142857142857,50,"Cond 6",1946,10,NA,NA,16,6,2,11,11744.67,11398.384,346.286,533.848636363636,712.399,57.7143333333333,5.91969254032258,6.18367857142857,5.91202489626556,NA,NA,11.2378334144347,NA,24,0,2,2,1,11,4,119,77,102,38,518,138,198,93,105,0.0987831066571224,1.23214285714286,0.182902584493042,1463,3,1459,7,1466,0,69,1397,0.952933151432469,0.00682128240109141,0.0470668485675307,275,12,28,0,35,NA,0.0648601464640897,0.347044812242854,0.999973076413647,0.0203643521943434,0.0140963434062683,0.203824200464592,0.154485959103677,0.0272478478966252,0.590121552564247,0.857830502513114,0.963869659428352,0.0513540451117739,0.130265774997802,0.01,0.0276644127065846,0.0115511551150656,0.0115506295623785,0.0115226260758516,0.0115472830123936,0.0115226260758516,34.2592592592593,0.185929648241206,2.52384865296601,0.185929648241206,0.406593406593407,12,12,75
"jdmalatr","CSC226-001-STADDON-S16","Cond 5",6,1,3,3,3,0,10,52.3148148148148,57.1428571428571,46.1538461538462,100,18.1818181818182,71.4285714285714,-4.62962962962963,-74.2857142857143,-52.3076923076923,-100,3.63636363636363,-100,0.358895402404207,0.462485556399575,0.368461220004754,-1.52853051325576,1.20391015318703,-0.157459164324443,-1,-1,-1,-1,-1,-4.62962962962963,-69.6560846560846,21.978021978022,-47.6923076923077,103.636363636364,-103.636363636364,"Cond 5",1391,97,NA,NA,16,7,30,1,12844.472,12288.756,555.716,558.455304347826,768.04725,79.388,9.00734361851332,5.14551851851852,9.32379059180577,NA,NA,14.0334261791953,NA,51,0,4,2,1,12,4,79,69,76,29,267,151,102,56,46,0.158280922431866,0.608870967741935,0.251247920133112,1147,12,1157,2,1159,2,205,954,0.823123382226057,0.0836928386540121,0.176876617773943,269,12,42,15,9,NA,0.656496110607449,0.217185015047462,0.999932109946088,0.0543973733807185,0.212488837177334,0.170747173404403,0.974887159605692,0.132958530627269,0.670566673256403,0.111376755093361,0.992027056371058,0.957454251553018,0.297072352959503,0.01,0.137751960228449,0.01,0.0277302679145784,0.011558275389083,0.0113409221902017,0.052450453123748,-95.3703703703704,-0.911504424778761,-9.32365349985626,-0.911504424778761,-20.6,14,16,93.75
"jdmccorm","CSC226-001-STADDON-S16","Cond 6",6,1,1,0,5,19,4,52.3148148148148,42.8571428571429,30.7692307692308,100,100,50,-4.62962962962963,-45.7142857142857,-21.5384615384615,-100,-60,40,0.358895402404207,0.658691550023637,0.552691830007131,-3.17464029676196,-2.56149185928883,0.472075538129635,-1,-1,-1,1,1,-4.62962962962963,-41.0846560846561,24.1758241758242,-78.4615384615385,40,100,"Cond 6",879,9,NA,NA,11,9,9,5,7159.735,6155.515,1004.22,357.98675,559.592272727273,111.58,7.91130939226519,8.03376,7.8916858974359,NA,NA,14.0619459129626,NA,31,0,4,2,4,6,4,83,50,33,12,195,99,79,34,45,0.168941979522184,0.634615384615385,0.266846361185983,710,0,707,3,710,0,124,586,0.825352112676056,0.0126760563380282,0.174647887323944,62,2,70,20,4,NA,0.411228757870164,0.989986227939048,0.999982066528673,0.398556934321737,0.0138072964081008,0.118945582002822,0.752532961250147,0.0122974535473535,0.0693697659576197,0.59032338404607,0.817423670309638,0.0572472282593527,0.0437553405003469,0.01,0.052450453123748,0.0113409221902017,0.0153292175704009,0.0113409221902017,0.0115226260758516,0.0113409221902017,44.6296296296296,0.426548672566372,4.36310775430167,0.426548672566372,9.64,4,0,12.5
