student,course,currLevel,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,englishSymbolicSwitchCount,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
mcheste3,CSC226-001-STADDON-S16,3,171,0,1008.373,1008.373,0,5.862633721,0,5.862633721,11.18652998,0,11,7,20,1,12,14,25,12,13,0.0875,3.5,0.170731707,160,0,160,0,160,0,0,160,1,0,0,0,0,0,0,11
mcheste3,CSC226-001-STADDON-S16,3,8,0,15.503,0,15.503,1.937875,1.937875,0,11.17049759,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0
mcheste3,CSC226-001-STADDON-S16,3,19,0,119.383,119.383,0,5.96915,0,5.96915,11.27258248,0,2,2,3,0,2,7,0,0,0,0.388888889,1.4,0.608695652,18,0,18,0,18,0,0,18,1,0,0,0,0,0,0,0
mcheste3,CSC226-001-STADDON-S16,4,33,0,189.364,189.364,0,5.569529412,0,5.569529412,11.16219293,0,5,2,2,0,7,6,3,1,2,0.222222222,1,0.363636364,27,0,27,0,27,0,0,27,1,0,0,0,0,0,0,0
mcheste3,CSC226-001-STADDON-S16,4,9,0,12.44,0,12.44,1.382222222,1.382222222,0,11.14887222,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,7,0,7,0,7,0,7,0,0,0,1,0,0,7,0,0
mcheste3,CSC226-001-STADDON-S16,4,418,0,3939.682,3939.682,0,9.402582339,0,9.402582339,14.60392583,2,38,14,58,1,62,53,58,24,34,0.150997151,8.833333333,0.296918768,356,1,356,1,357,0,6,351,0.983193277,0,0.016806723,7,0,0,0,14
mcheste3,CSC226-001-STADDON-S16,5,16,0,56.807,55.127,1.68,3.155944444,0.56,3.675133333,4.676369308,0,1,0,3,0,4,4,0,0,0,0.307692308,1,0.470588235,14,0,14,0,14,0,1,13,0.928571429,0,0.071428571,0,0,1,0,0
mcheste3,CSC226-001-STADDON-S16,5,13,0,72.58,72.58,0,5.184285714,0,5.184285714,6.025198127,0,1,0,4,0,2,4,1,1,0,0.333333333,1,0.5,12,0,12,0,12,0,0,12,1,0,0,0,0,0,0,0
mcheste3,CSC226-001-STADDON-S16,5,12,0,17.11,0,17.11,1.140666667,1.140666667,0,0.225567063,0,0,0,0,0,5,0,0,0,0,0,0,0.316598632,10,0,10,0,10,0,8,2,0.2,0,0.8,0,0,8,0,0
mcheste3,CSC226-001-STADDON-S16,5,17,0,96.751,96.751,0,5.375055556,0,5.375055556,6.713791586,0,1,2,3,0,3,6,0,0,0,0.4,1.2,0.6,15,0,15,0,15,0,0,15,1,0,0,0,0,0,0,0
mcheste3,CSC226-001-STADDON-S16,6,19,0,91.076,91.076,0,4.5538,0,4.5538,6.163945807,0,2,0,4,0,2,6,0,0,0,0.333333333,0.857142857,0.48,18,0,18,0,18,0,0,18,1,0,0,0,0,0,0,0
mcheste3,CSC226-001-STADDON-S16,6,5,0,2.517,0,2.517,0.359571429,0.359571429,0,0.422142748,0,0,0,0,0,4,0,0,0,0,0.163823355,0,0.316598632,3,0,3,0,3,0,3,0,0,0,1,0,0,3,0,0
mcheste3,CSC226-001-STADDON-S16,6,54,0,458.948,458.948,0,8.344509091,0,8.344509091,14.70293454,0,7,5,6,0,5,13,5,1,4,0.26,2.166666667,0.464285714,50,0,50,0,50,0,0,50,1,0,0,0,0,0,0,2
jtwall3,CSC226-001-STADDON-S16,1,6,0,36.503,0,36.503,6.083833333,6.083833333,0,0.248901587,0,0,0,0,0,1,0,0,0,0,0.163823355,0,0.316598632,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0
jtwall3,CSC226-001-STADDON-S16,1,91,13,766.934,766.934,0,8.33623913,0,8.33623913,13.87585909,0,6,8,3,1,11,8,10,6,4,0.117647059,2.666666667,0.225352113,81,0,81,0,81,0,13,68,0.839506173,0.160493827,0.160493827,0,0,0,0,2
jtwall3,CSC226-001-STADDON-S16,1,181,2,1863.301,1863.301,0,10.23791758,0,10.23791758,14.47771316,0,9,13,14,7,17,20,23,18,5,0.122699387,5,0.239520958,165,0,165,0,165,0,2,163,0.987878788,0.012121212,0.012121212,0,0,0,0,4
jtwall3,CSC226-001-STADDON-S16,1,45,0,364.877,364.877,0,7.932108696,0,7.932108696,14.24213986,0,3,3,4,3,4,8,5,4,1,0.19047619,2,0.347826087,42,0,42,0,42,0,0,42,1,0,0,0,0,0,0,0
jtwall3,CSC226-001-STADDON-S16,2,12,0,90.808,0,90.808,7.567333333,7.567333333,0,14.24213986,0,0,0,0,0,2,0,0,0,0,0,0,0.316598632,10,0,10,0,10,0,7,3,0.3,0,0.7,0,0,7,0,0
jtwall3,CSC226-001-STADDON-S16,2,10,0,36.846,0,36.846,3.6846,3.6846,0,14.22905837,0,0,0,0,0,2,0,0,0,0,0,0,0.316598632,8,0,8,0,8,0,6,2,0.25,0,0.75,0,0,5,1,0
jtwall3,CSC226-001-STADDON-S16,2,27,0,246.225,246.225,0,8.79375,0,8.79375,13.93637227,0,2,5,2,0,3,6,3,2,1,0.24,1.2,0.4,25,0,25,0,25,0,0,25,1,0,0,0,0,0,0,0
jtwall3,CSC226-001-STADDON-S16,3,11,0,76.636,0,76.636,6.966909091,6.966909091,0,13.93637227,0,0,0,0,0,2,0,0,0,0,0,0,0.316598632,9,0,9,0,9,0,5,4,0.444444444,0,0.555555556,0,0,5,0,0
jtwall3,CSC226-001-STADDON-S16,3,4,0,93.879,0,93.879,23.46975,23.46975,0,13.92366542,0,0,0,0,0,2,0,0,0,0,0,0,0.316598632,2,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0
jtwall3,CSC226-001-STADDON-S16,3,103,2,1287.583,1287.583,0,12.38060577,0,12.38060577,14.86808205,0,6,2,14,2,8,15,9,6,3,0.159574468,3,0.303030303,96,0,96,0,96,0,2,94,0.979166667,0.020833333,0.020833333,0,0,0,0,4
jtwall3,CSC226-001-STADDON-S16,3,30,0,206.679,206.679,0,6.667064516,0,6.667064516,14.8491912,0,2,3,3,0,3,7,1,0,1,0.25,1.4,0.424242424,28,0,28,0,28,0,0,28,1,0,0,0,0,0,0,0
jtwall3,CSC226-001-STADDON-S16,4,9,0,91.178,0,91.178,10.13088889,10.13088889,0,14.83997309,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,7,0,7,0,7,0,7,0,0,0,1,0,0,7,0,0
jtwall3,CSC226-001-STADDON-S16,4,115,0,1027.944,1027.944,0,8.861586207,0,8.861586207,14.70350931,0,5,9,14,1,12,19,10,7,3,0.182692308,3.166666667,0.345454545,104,0,104,0,104,0,0,104,1,0,0,0,0,0,0,1
jtwall3,CSC226-001-STADDON-S16,4,53,0,283.465,283.465,0,5.249351852,0,5.249351852,14.34280601,0,4,2,9,0,5,14,1,0,1,0.285714286,2.333333333,0.509090909,49,0,49,0,49,0,0,49,1,0,0,0,0,0,0,0
jtwall3,CSC226-001-STADDON-S16,5,7,0,8.159,0,8.159,1.165571429,1.165571429,0,14.34280601,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0
jtwall3,CSC226-001-STADDON-S16,5,6,0,19.193,0,19.193,3.198833333,3.198833333,0,14.33560753,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,4,0,4,0,4,0,4,0,0,0,1,0,0,4,0,0
jtwall3,CSC226-001-STADDON-S16,5,26,0,224.444,224.444,0,8.312740741,0,8.312740741,14.33260197,0,2,1,5,1,1,7,2,1,1,0.269230769,1.75,0.466666667,26,0,26,0,26,0,0,26,1,0,0,0,0,0,0,0
jtwall3,CSC226-001-STADDON-S16,5,71,0,398.634,398.634,0,5.536583333,0,5.536583333,14.05496372,0,1,6,13,1,7,12,9,7,2,0.184615385,2.4,0.342857143,65,0,65,0,65,0,0,65,1,0,0,0,0,0,0,0
jtwall3,CSC226-001-STADDON-S16,6,10,0,14.675,0,14.675,1.4675,1.4675,0,14.04803915,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,8,0,8,0,8,0,8,0,0,0,1,0,0,8,0,0
jtwall3,CSC226-001-STADDON-S16,6,80,0,638.545,638.545,0,7.883271605,0,7.883271605,14.09357483,0,3,3,10,4,7,9,11,5,6,0.121621622,1.5,0.225,74,0,74,0,74,0,0,74,1,0,0,9,0,0,0,0
jtwall3,CSC226-001-STADDON-S16,6,99,0,478.02,478.02,0,4.7802,0,4.7802,9.893189665,0,6,7,10,0,35,14,9,5,4,0.215384615,2.333333333,0.394366197,65,0,65,0,65,0,0,65,1,0,0,0,0,0,0,0
rnsmith3,CSC226-001-STADDON-S16,1,95,0,293.117,0,293.117,3.053302083,3.053302083,0,10.02433495,6,0,0,0,0,41,0,0,0,0,0,0,0.316598632,55,0,55,0,55,2,31,24,0.436363636,0,0.563636364,0,2,14,10,0
rnsmith3,CSC226-001-STADDON-S16,1,27,0,64.15,0,64.15,2.375925926,2.375925926,0,0.623668181,0,0,0,0,0,12,0,0,0,0,0.163823355,0,0.316598632,15,0,15,0,15,0,15,0,0,0,1,0,2,4,9,0
rnsmith3,CSC226-001-STADDON-S16,1,145,1,646.294,646.294,0,4.426671233,0,4.426671233,5.590813252,0,9,4,5,2,48,2,18,13,5,0.020618557,0.5,0.03960396,96,2,98,0,98,0,1,97,0.989795918,0.010204082,0.010204082,44,0,0,0,0
rnsmith3,CSC226-001-STADDON-S16,1,10,0,36.282,36.282,0,3.6282,0,3.6282,5.57410775,0,0,1,0,0,3,0,1,1,0,0,0,0.316598632,7,0,7,0,7,0,0,7,1,0,0,2,0,0,0,0
rnsmith3,CSC226-001-STADDON-S16,1,196,8,706.926,706.926,0,3.588456853,0,3.588456853,6.118911159,0,8,14,2,0,38,6,18,14,4,0.040268456,1.5,0.078431373,159,0,159,0,159,0,10,149,0.937106918,0.050314465,0.062893082,42,2,0,0,1
rnsmith3,CSC226-001-STADDON-S16,1,112,0,274.945,274.945,0,2.411798246,0,2.411798246,5.361348693,0,4,5,5,0,21,7,7,4,3,0.075268817,1.75,0.144329897,93,0,93,0,93,0,0,93,1,0,0,27,0,0,0,3
rnsmith3,CSC226-001-STADDON-S16,2,11,0,37.734,0,37.734,3.430363636,3.430363636,0,5.361348693,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,9,0,9,0,9,0,9,0,0,0,1,0,0,6,3,0
rnsmith3,CSC226-001-STADDON-S16,2,8,0,25.319,0,25.319,3.164875,3.164875,0,5.356375909,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,6,0,6,0,6,0,6,0,0,0,1,0,0,5,1,0
rnsmith3,CSC226-001-STADDON-S16,2,56,0,167.473,167.473,0,2.938122807,0,2.938122807,5.143426192,0,4,6,1,0,5,4,7,5,2,0.076923077,1,0.142857143,52,0,52,0,52,0,0,52,1,0,0,13,0,0,0,0
rnsmith3,CSC226-001-STADDON-S16,2,65,0,163.864,163.864,0,2.482787879,0,2.482787879,4.924477985,0,5,1,3,1,7,5,5,4,1,0.084745763,1.25,0.158730159,59,0,59,0,59,0,0,59,1,0,0,29,0,0,0,0
rnsmith3,CSC226-001-STADDON-S16,3,11,0,38.193,0,38.193,3.472090909,3.472090909,0,4.921022873,0,0,0,0,0,6,0,0,0,0,0.163823355,0,0.316598632,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0
rnsmith3,CSC226-001-STADDON-S16,3,161,0,503.742,503.742,0,3.109518519,0,3.109518519,4.857045595,0,5,4,10,0,16,9,10,9,1,0.061643836,2.25,0.12,146,0,146,0,146,0,0,146,1,0,0,59,0,0,0,8
rnsmith3,CSC226-001-STADDON-S16,3,8,0,63.367,0,63.367,7.920875,7.920875,0,4.854854621,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0
rnsmith3,CSC226-001-STADDON-S16,3,49,0,138.533,138.533,0,2.77066,0,2.77066,4.745764585,0,2,6,0,0,10,4,4,4,0,0.1,0.8,0.177777778,40,0,40,0,40,0,0,40,1,0,0,6,0,0,0,0
rnsmith3,CSC226-001-STADDON-S16,4,31,2,184.484,184.484,0,5.765125,0,5.765125,5.000270028,0,4,2,0,0,5,6,0,0,0,0.24,1,0.387096774,27,0,27,0,27,0,2,25,0.925925926,0.074074074,0.074074074,5,0,0,0,0
rnsmith3,CSC226-001-STADDON-S16,4,10,0,68.99,0,68.99,6.899,6.899,0,4.998205068,0,0,0,0,0,3,0,0,0,0,0.163823355,0,0.316598632,7,0,7,0,7,0,7,0,0,0,1,0,0,7,0,0
rnsmith3,CSC226-001-STADDON-S16,4,715,0,2473.631,2473.631,0,3.459623776,0,3.459623776,5.370897739,2,37,9,33,8,114,37,50,28,22,0.06187291,6.166666667,0.122516556,573,28,601,0,601,0,3,598,0.995008319,0,0.004991681,251,0,0,0,28
rnsmith3,CSC226-001-STADDON-S16,4,52,0,169.69,169.69,0,3.142407407,0,3.142407407,3.920907102,0,0,2,3,0,12,3,2,2,0,0.075,0.6,0.133333333,42,0,41,1,42,0,2,40,0.952380952,0,0.047619048,14,0,0,0,0
rnsmith3,CSC226-001-STADDON-S16,4,126,1,314.27,314.27,0,2.494206349,0,2.494206349,3.148497345,0,12,5,1,0,16,9,9,3,6,0.082568807,1.8,0.157894737,110,0,110,0,110,0,1,109,0.990909091,0.009090909,0.009090909,43,0,0,0,0
rnsmith3,CSC226-001-STADDON-S16,4,63,0,204.546,204.546,0,3.099181818,0,3.099181818,4.358242449,0,8,5,0,0,22,10,3,2,1,0.227272727,3.333333333,0.425531915,44,0,44,0,44,0,0,44,1,0,0,11,0,0,0,0
rnsmith3,CSC226-001-STADDON-S16,5,116,2,308.352,308.352,0,2.635487179,0,2.635487179,3.839162227,0,3,1,8,1,22,8,5,4,1,0.086021505,2,0.164948454,95,0,95,0,95,0,2,93,0.978947368,0.021052632,0.021052632,44,0,0,0,2
rnsmith3,CSC226-001-STADDON-S16,5,10,0,22.867,0,22.867,2.2867,2.2867,0,3.839162227,0,0,0,0,0,2,0,0,0,0,0,0,0.316598632,8,0,8,0,8,0,5,3,0.375,0,0.625,0,0,5,0,0
rnsmith3,CSC226-001-STADDON-S16,5,6,0,19.981,0,19.981,3.330166667,3.330166667,0,3.834542742,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,4,0,4,0,4,0,4,0,0,0,1,0,0,4,0,0
rnsmith3,CSC226-001-STADDON-S16,5,274,0,762.164,762.164,0,2.781620438,0,2.781620438,3.465185815,0,9,6,24,2,28,21,20,7,13,0.085365854,4.2,0.167330677,243,3,246,0,246,0,0,246,1,0,0,75,0,0,0,13
rnsmith3,CSC226-001-STADDON-S16,5,215,0,818.392,818.392,0,3.806474419,0,3.806474419,4.309287023,0,9,5,28,1,15,16,27,12,15,0.08,3.2,0.156097561,200,0,200,0,200,0,0,200,1,0,0,72,0,0,0,8
rnsmith3,CSC226-001-STADDON-S16,5,74,0,187.604,187.604,0,2.501386667,0,2.501386667,4.196225704,0,1,7,6,0,17,10,4,3,1,0.172413793,2,0.317460317,58,0,58,0,58,0,0,58,1,0,0,6,0,0,0,3
rnsmith3,CSC226-001-STADDON-S16,6,112,1,326.744,326.744,0,2.866175439,0,2.866175439,2.73493855,0,4,0,14,1,26,15,4,2,2,0.172413793,2.142857143,0.319148936,86,2,88,0,88,0,1,87,0.988636364,0.011363636,0.011363636,20,0,0,0,3
rnsmith3,CSC226-001-STADDON-S16,6,4,0,32.079,0,32.079,8.01975,8.01975,0,2.728095905,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,2,0,2,0,2,0,2,0,0,0,1,0,0,1,1,0
rnsmith3,CSC226-001-STADDON-S16,6,111,0,352.034,352.034,0,3.143160714,0,3.143160714,4.681342735,0,8,9,5,3,12,13,12,4,8,0.13,2.166666667,0.245283019,100,0,100,0,100,0,0,100,1,0,0,26,0,0,0,4
cwscott3,CSC226-001-STADDON-S16,1,66,0,501.956,501.956,0,7.491880597,0,7.491880597,11.92008818,0,4,5,0,0,25,4,5,3,2,0.097560976,1,0.177777778,42,0,42,0,42,0,1,41,0.976190476,0,0.023809524,14,0,0,0,0
cwscott3,CSC226-001-STADDON-S16,1,18,0,66.769,66.769,0,3.514157895,0,3.514157895,10.73269577,0,2,1,0,0,5,3,0,0,0,0.214285714,1,0.352941176,14,0,14,0,14,0,0,14,1,0,0,5,0,0,0,0
cwscott3,CSC226-001-STADDON-S16,1,11,0,77.024,0,77.024,7.002181818,7.002181818,0,10.69297025,0,0,0,0,0,2,0,0,0,0,0,0,0.316598632,9,0,9,0,9,0,5,4,0.444444444,0,0.555555556,0,0,5,0,0
cwscott3,CSC226-001-STADDON-S16,1,449,0,2049.846,2049.846,0,4.525046358,0,4.525046358,3.563404274,2,21,30,7,10,126,36,32,23,9,0.115384615,9,0.227848101,303,24,313,14,327,2,15,312,0.95412844,0,0.04587156,115,2,0,0,15
cwscott3,CSC226-001-STADDON-S16,2,7,0,17.81,0,17.81,2.544285714,2.544285714,0,3.563404274,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0
cwscott3,CSC226-001-STADDON-S16,2,6,0,9.205,0,9.205,1.534166667,1.534166667,0,3.558455353,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,4,0,4,0,4,0,4,0,0,0,1,0,0,4,0,0
cwscott3,CSC226-001-STADDON-S16,2,33,0,91.181,91.181,0,2.681794118,0,2.681794118,3.395445262,0,2,4,0,0,8,4,2,2,0,0.153846154,1,0.266666667,26,0,26,0,26,0,0,26,1,0,0,6,0,0,0,0
cwscott3,CSC226-001-STADDON-S16,2,35,0,90.064,90.064,0,2.501777778,0,2.501777778,3.28086206,0,5,1,2,0,10,6,2,0,2,0.230769231,1.5,0.4,26,0,26,0,26,0,0,26,1,0,0,4,0,0,0,0
cwscott3,CSC226-001-STADDON-S16,3,28,0,100.499,100.499,0,3.465482759,0,3.465482759,3.430364539,0,2,3,1,0,12,5,1,1,0,0.294117647,1.25,0.476190476,16,1,17,0,17,0,0,17,1,0,0,0,0,0,0,0
cwscott3,CSC226-001-STADDON-S16,3,88,2,414.588,414.588,0,4.658292135,0,4.658292135,5.028199549,0,5,4,11,0,20,10,10,3,7,0.158730159,2.5,0.298507463,68,1,67,2,69,0,6,63,0.913043478,0.028985507,0.086956522,7,0,0,0,1
cwscott3,CSC226-001-STADDON-S16,3,8,0,8.056,0,8.056,1.007,1.007,0,5.023790823,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,6,0,6,0,6,0,6,0,0,0,1,0,0,6,0,0
cwscott3,CSC226-001-STADDON-S16,3,37,0,103.416,103.416,0,2.721473684,0,2.721473684,4.956371444,0,4,4,0,0,10,8,0,0,0,0.296296296,1.6,0.5,28,0,28,0,28,0,1,27,0.964285714,0,0.035714286,0,0,0,0,1
cwscott3,CSC226-001-STADDON-S16,4,18,0,35.253,0,35.253,1.9585,1.9585,0,4.938262782,0,0,0,0,0,6,0,0,0,0,0.163823355,0,0.316598632,12,0,12,0,12,0,12,0,0,0,1,0,0,7,5,0
cwscott3,CSC226-001-STADDON-S16,4,843,0,5138.301,5138.301,0,6.08803436,0,6.08803436,17.41967176,2,61,35,48,21,163,119,46,26,20,0.179758308,19.83333333,0.356287425,679,2,543,138,681,0,19,662,0.972099853,0,0.027900147,111,0,0,0,26
cwscott3,CSC226-001-STADDON-S16,4,171,8,1663.094,1663.094,0,9.669151163,0,9.669151163,12.22344174,0,5,3,17,2,36,17,10,6,4,0.134920635,3.4,0.259541985,136,0,111,25,136,0,10,126,0.926470588,0.058823529,0.073529412,27,0,0,0,2
cwscott3,CSC226-001-STADDON-S16,4,57,0,225.322,225.322,0,3.884862069,0,3.884862069,9.882155418,0,5,5,0,1,18,9,2,0,2,0.225,1.8,0.4,40,0,40,0,40,0,0,40,1,0,0,2,0,0,0,0
cwscott3,CSC226-001-STADDON-S16,4,45,0,98.287,98.287,0,2.136673913,0,2.136673913,8.215547299,0,6,4,0,0,15,9,1,0,1,0.290322581,3,0.529411765,31,0,31,0,31,0,0,31,1,0,0,0,0,0,0,0
cwscott3,CSC226-001-STADDON-S16,5,37,0,113.703,113.703,0,2.992184211,0,2.992184211,7.381452921,0,2,0,4,0,17,6,0,0,0,0.285714286,1.5,0.48,21,0,21,0,21,0,0,21,1,0,0,3,0,0,0,1
cwscott3,CSC226-001-STADDON-S16,5,7,0,23.485,0,23.485,3.355,3.355,0,7.364771228,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,5,0,5,0,5,0,5,0,0,0,1,0,0,5,0,0
cwscott3,CSC226-001-STADDON-S16,5,25,0,79.195,79.195,0,3.045961538,0,3.045961538,6.999820445,0,1,3,2,0,7,4,2,2,0,0.210526316,1,0.347826087,19,0,19,0,19,0,0,19,1,0,0,0,0,0,0,0
cwscott3,CSC226-001-STADDON-S16,5,29,0,58.349,58.349,0,1.944966667,0,1.944966667,6.57724424,0,1,3,5,0,10,6,3,3,0,0.3,1.2,0.48,20,0,20,0,20,0,0,20,1,0,0,0,0,0,0,0
cwscott3,CSC226-001-STADDON-S16,6,38,0,115.442,115.442,0,2.960051282,0,2.960051282,6.204240331,0,1,1,7,0,8,7,2,1,1,0.225806452,2.333333333,0.411764706,31,0,31,0,31,0,0,31,1,0,0,0,0,0,0,0
cwscott3,CSC226-001-STADDON-S16,6,10,0,9.552,0,9.552,0.9552,0.9552,0,6.195821432,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,8,0,8,0,8,0,8,0,0,0,1,0,0,8,0,0
cwscott3,CSC226-001-STADDON-S16,6,57,0,173.186,173.186,0,2.985965517,0,2.985965517,5.955578193,0,4,2,5,0,15,10,1,0,1,0.23255814,1.666666667,0.408163265,43,0,43,0,43,0,0,43,1,0,0,0,0,0,0,1
cwscott3,CSC226-001-STADDON-S16,6,59,0,175.091,175.091,0,2.918183333,0,2.918183333,2.877201105,0,3,2,8,2,16,11,4,2,2,0.25,2.2,0.448979592,44,0,44,0,44,0,0,44,1,0,0,5,0,0,0,0
ccolgla,CSC226-001-STADDON-S16,1,84,0,413.925,413.925,0,4.869705882,0,4.869705882,10.60272465,2,5,4,0,0,56,4,5,5,0,0.19047619,1,0.32,29,0,29,0,29,4,8,21,0.724137931,0,0.275862069,0,2,0,0,0
ccolgla,CSC226-001-STADDON-S16,1,18,0,57.896,57.896,0,2.8948,0,2.8948,9.621473821,0,2,1,0,0,11,3,0,0,0,0.333333333,1,0.5,9,0,9,0,9,0,0,9,1,0,0,0,0,0,0,0
ccolgla,CSC226-001-STADDON-S16,1,20,0,50.693,0,50.693,2.53465,2.53465,0,9.58546118,0,0,0,0,0,7,0,0,0,0,0,0,0.316598632,13,0,13,0,13,0,5,8,0.615384615,0,0.384615385,0,0,5,0,0
ccolgla,CSC226-001-STADDON-S16,1,27,0,151.033,151.033,0,5.394035714,0,5.394035714,9.881964361,0,2,2,0,0,16,4,0,0,0,0.333333333,1,0.5,12,0,12,0,12,0,0,12,1,0,0,0,0,0,0,0
ccolgla,CSC226-001-STADDON-S16,2,10,0,30.789,0,30.789,3.0789,3.0789,0,9.849096159,0,0,0,0,0,4,0,0,0,0,0,0,0.316598632,6,0,6,0,6,0,5,1,0.166666667,0,0.833333333,0,0,5,0,0
ccolgla,CSC226-001-STADDON-S16,2,102,2,612.715,612.715,0,5.94868932,0,5.94868932,9.604225626,0,5,8,4,1,30,7,11,7,4,0.098591549,1.75,0.186666667,73,0,73,0,73,0,2,71,0.97260274,0.02739726,0.02739726,13,0,0,0,1
ccolgla,CSC226-001-STADDON-S16,2,38,0,92.301,92.301,0,2.366692308,0,2.366692308,9.019952101,0,3,4,0,0,13,5,2,2,0,0.192307692,1.25,0.333333333,26,0,26,0,26,0,0,26,1,0,0,0,0,0,0,1
ccolgla,CSC226-001-STADDON-S16,2,28,0,73.791,73.791,0,2.544517241,0,2.544517241,8.633917603,0,3,1,0,0,17,4,0,0,0,0.333333333,1,0.5,12,0,12,0,12,0,0,12,1,0,0,0,0,0,0,0
ccolgla,CSC226-001-STADDON-S16,3,12,0,70.961,0,70.961,5.913416667,5.913416667,0,8.623460544,0,0,0,0,0,6,0,0,0,0,0,0,0.316598632,6,0,6,0,6,0,5,1,0.166666667,0,0.833333333,0,0,5,0,0
ccolgla,CSC226-001-STADDON-S16,3,53,0,118.057,118.057,0,2.186240741,0,2.186240741,8.046279645,0,5,6,0,0,17,6,5,2,3,0.162162162,1.5,0.292682927,37,0,37,0,37,0,0,37,1,0,0,0,0,0,0,3
ccolgla,CSC226-001-STADDON-S16,3,134,4,583.2,583.2,0,4.352238806,0,4.352238806,8.135178844,2,14,1,2,1,57,8,10,1,9,0.114285714,1.6,0.213333333,73,4,77,0,77,0,7,70,0.909090909,0.051948052,0.090909091,8,0,0,0,0
ccolgla,CSC226-001-STADDON-S16,3,40,0,87.331,87.331,0,2.13002439,0,2.13002439,7.870018186,0,7,1,0,0,16,5,3,0,3,0.2,1,0.333333333,25,0,25,0,25,0,0,25,1,0,0,0,0,0,0,0
ccolgla,CSC226-001-STADDON-S16,3,23,0,71.347,71.347,0,2.972791667,0,2.972791667,7.722257166,0,3,2,0,0,10,4,1,1,0,0.285714286,0.8,0.421052632,14,0,14,0,14,0,0,14,1,0,0,0,0,0,0,0
ccolgla,CSC226-001-STADDON-S16,4,12,0,21.2,0,21.2,1.766666667,1.766666667,0,7.722257166,0,0,0,0,0,4,0,0,0,0,0,0,0.316598632,8,0,8,0,8,0,7,1,0.125,0,0.875,0,0,7,0,0
ccolgla,CSC226-001-STADDON-S16,4,10,0,8.591,0,8.591,0.8591,0.8591,0,7.717164157,0,0,0,0,0,3,0,0,0,0,0,0,0.316598632,7,0,7,0,7,0,6,1,0.142857143,0,0.857142857,0,0,6,0,0
ccolgla,CSC226-001-STADDON-S16,4,89,0,300.848,300.848,0,3.342755556,0,3.342755556,7.404693633,0,8,2,0,2,34,10,2,1,1,0.178571429,1.666666667,0.322580645,56,0,56,0,56,0,0,56,1,0,0,0,0,0,0,2
ccolgla,CSC226-001-STADDON-S16,5,44,0,231.821,231.821,0,5.151577778,0,5.151577778,7.370263564,0,3,0,5,0,18,6,2,0,2,0.222222222,1.2,0.375,27,0,27,0,27,0,0,27,1,0,0,0,0,0,0,1
ccolgla,CSC226-001-STADDON-S16,5,11,0,9.903,0,9.903,0.900272727,0.900272727,0,7.366123842,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,9,0,9,0,9,0,9,0,0,0,1,0,0,9,0,0
ccolgla,CSC226-001-STADDON-S16,5,205,0,731.461,731.461,0,3.550781553,0,3.550781553,7.053941389,0,10,5,15,6,60,16,21,10,11,0.110344828,2.666666667,0.21192053,146,0,61,85,146,0,1,145,0.993150685,0,0.006849315,12,0,0,0,5
ccolgla,CSC226-001-STADDON-S16,6,6,0,4.147,0,4.147,0.691166667,0.691166667,0,7.05083236,0,0,0,0,0,2,0,0,0,0,0.163823355,0,0.316598632,4,0,4,0,4,0,4,0,0,0,1,0,0,4,0,0
