"student","course","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"anpeeple","CSC226-001-BARNES-F16",1.01133968093289,-1.25054523366107,-1.94416002317046,1.48518350167931,-0.585007973693552,0.330109018387726,-0.723499160462581
"anpeeple","CSC226-001-BARNES-F16",-21.2968198091152,-1.53993904852478,2.73435197884964,-3.40661889895266,-0.567924750018052,1.99189196978243,-3.36798689814722
"anpeeple","CSC226-001-BARNES-F16",1.73996879359391,-1.67265625636819,-0.307065178933834,0.317647699876675,-0.616414676156694,-0.0773235850549843,-0.0951777645095881
"anpeeple","CSC226-001-BARNES-F16",1.96993098064686,-0.626259823948021,0.910081517586515,-0.691334881977793,-1.39744742645061,0.630429586680941,-0.423796324338653
"anpeeple","CSC226-001-BARNES-F16",-4.6129056262828,-2.74872122960321,0.837583180354153,-1.27941143472848,-1.19530964296159,0.0413742505679123,-1.51900630115982
"anpeeple","CSC226-001-BARNES-F16",2.4299890601187,-1.53877171156926,0.994338204118572,-0.46241637805735,-0.0151430857207054,0.304539083544629,-0.328681528453061
"kenewell","CSC226-002-BARNES-F16",-1.16798023035895,4.13530805582985,-3.23909304973945,2.56026252303351,-1.02278468786302,1.93336341677424,0.225823323024475
"kenewell","CSC226-002-BARNES-F16",3.56079340260991,-0.71744468469521,-0.333478509805009,0.330633237487101,0.949934427010361,-0.0726480033422546,0.116103439637415
"kenewell","CSC226-002-BARNES-F16",3.00467010290412,0.59434900374235,-1.41381573677402,-0.192798411611034,0.892952696372772,-0.900240995378113,0.427424895917918
"kenewell","CSC226-002-BARNES-F16",-4.94709369997617,2.15245195064226,-1.77728770671623,-0.190423393981724,0.691608728010073,-0.518605950332936,-0.176123457410219
"kenewell","CSC226-002-BARNES-F16",2.69828486448707,1.58608688201773,-1.43140292207882,-0.725734471188093,1.35181301780872,-0.361230612079658,0.247444252416951
"kenewell","CSC226-002-BARNES-F16",2.95320253444436,-0.257571849750178,-1.22108472121311,1.6845349307775,1.60276729805261,-0.895309244277297,0.0522080016684371
"mlcarswe","CSC226-001-BARNES-F16",-2.38321495913634,-0.749589318638916,0.089835822153417,2.24969166959928,-3.03412202491954,-0.409155466824289,0.494544544721124
"mlcarswe","CSC226-001-BARNES-F16",-8.47542979675363,1.70428625446978,0.646861565001989,-0.0672476885585034,-1.44156386418277,1.96962810201824,3.56328011211217
